frame_number,id,group_name,group_num,x,y,width,height,isDeputy,confidence,isGT,Pitch,Roll,Yaw
2189,6,0,0,0.44306,0.26481,0.05208,0.06944,-1,1.00000,-1,-2.17933,15.15884,-35.81782
2189,7,0,0,0.72083,0.34167,0.06597,0.08796,-1,1.00000,-1,4.28092,5.90570,-30.76062
2189,8,0,0,0.77014,0.18796,0.04236,0.05648,-1,1.00000,-1,19.25016,3.41559,-42.10751
2189,9,0,0,0.75556,0.42963,0.11597,0.15463,-1,1.00000,-1,-10.83457,10.84648,-30.61080
2189,10,0,0,0.46458,0.39815,0.09097,0.12130,-1,1.00000,-1,-3.53043,-5.70647,-48.46156
2189,11,0,0,0.91181,0.24074,0.04792,0.06389,-1,1.00000,-1,4.71876,-4.63074,-47.12036
2189,12,0,0,0.26250,0.30278,0.07708,0.10278,-1,1.00000,-1,4.87358,0.53247,-89.76440
2189,13,0,0,0.39514,0.17593,0.03125,0.04074,-1,1.00000,-1,0.65630,7.65229,-23.90864
2189,14,0,0,0.44444,0.20370,0.02778,0.03704,-1,1.00000,-1,-0.70970,6.63386,-43.34818
2189,15,0,0,0.58819,0.20093,0.03750,0.05000,-1,1.00000,-1,6.71603,-5.61394,-70.90729
2189,16,0,0,0.37361,0.16019,0.02917,0.03796,-1,1.00000,-1,8.78993,-18.31718,-3.01381
2189,17,0,0,0.47083,0.16019,0.02778,0.03704,-1,1.00000,-1,9.92602,9.12761,-33.38699
2189,18,0,0,0.75972,0.21944,0.03472,0.04630,-1,1.00000,-1,14.41899,-2.31807,-82.36282
2189,19,0,0,0.50625,0.16667,0.03194,0.04259,-1,1.00000,-1,17.12500,0.60473,-56.56888
2189,20,0,0,0.20347,0.18519,0.02847,0.03704,-1,1.00000,-1,2.26925,-1.96519,-62.69002
2189,21,0,0,0.72569,0.16574,0.03403,0.04537,-1,1.00000,-1,2.96973,-10.52071,-37.78964
2189,22,0,0,0.08056,0.15093,0.03958,0.05278,-1,1.00000,-1,10.89849,2.26531,-5.64946
2189,23,0,0,0.10694,0.18519,0.03958,0.05185,-1,1.00000,-1,6.21557,3.50386,43.46903
2189,24,0,0,0.12847,0.15648,0.02639,0.03611,-1,1.00000,-1,-0.01884,-1.01671,-41.06607
2195,0,0,0,0.01042,0.23333,0.05347,0.07130,-1,1.00000,-1,-2.77178,0.54248,-49.19862
2195,1,0,0,0.16042,0.21019,0.03819,0.05000,-1,1.00000,-1,-5.33819,12.70475,-62.74901
2195,2,0,0,0.16736,0.29167,0.06806,0.08981,-1,1.00000,-1,-2.79895,-0.68291,-50.58165
2195,3,0,0,0.08125,0.27130,0.06111,0.08148,-1,1.00000,-1,-12.16227,-0.37120,-41.04243
2195,4,0,0,0.45139,0.26852,0.05139,0.06852,-1,1.00000,-1,5.08909,17.53462,-32.55002
2195,5,0,0,0.67917,0.24537,0.03472,0.04630,-1,1.00000,-1,5.35983,-3.70910,-66.84411
2195,6,0,0,0.47986,0.38704,0.09306,0.12500,-1,1.00000,-1,-11.33602,-6.53105,-43.58364
2195,7,0,0,0.08750,0.18704,0.03333,0.04444,-1,1.00000,-1,10.21463,-0.37074,-58.14299
2195,8,0,0,0.40278,0.17778,0.02847,0.03796,-1,1.00000,-1,-8.15699,5.65989,-19.82085
2195,9,0,0,0.72708,0.34907,0.06528,0.08704,-1,1.00000,-1,7.18791,3.57338,-37.23275
2195,10,0,0,0.78056,0.18981,0.04306,0.05741,-1,1.00000,-1,15.82305,2.91844,-33.70851
2195,11,0,0,0.26875,0.30370,0.08125,0.10833,-1,1.00000,-1,3.78223,8.47189,-72.18185
2195,12,0,0,0.77222,0.43796,0.11736,0.15648,-1,1.00000,-1,-10.25109,10.52396,-32.87465
2195,13,0,0,0.60069,0.20741,0.02986,0.04074,-1,1.00000,-1,3.32649,-2.64337,-62.17971
2195,14,0,0,0.21250,0.19074,0.02778,0.03704,-1,1.00000,-1,0.28688,-1.54344,-54.92923
2195,15,0,0,0.45347,0.20648,0.02569,0.03426,-1,1.00000,-1,-8.97717,9.10267,-51.57408
2195,16,0,0,0.92292,0.23981,0.04861,0.06481,-1,1.00000,-1,-10.40850,-7.42888,-33.63364
2195,17,0,0,0.73542,0.16852,0.03333,0.04537,-1,1.00000,-1,3.71823,-4.67437,-39.18115
2195,18,0,0,0.47708,0.15463,0.03403,0.04630,-1,1.00000,-1,1.91029,0.22667,-48.52652
2195,19,0,0,0.11111,0.18981,0.03958,0.05278,-1,1.00000,-1,10.20831,8.51087,56.19383
2195,20,0,0,0.51111,0.15648,0.04097,0.05556,-1,1.00000,-1,1.11662,-8.78629,-6.32827
2195,21,0,0,0.76944,0.22222,0.03472,0.04630,-1,1.00000,-1,7.74687,-4.95947,-76.62804
2195,22,0,0,0.68056,0.19074,0.02778,0.03704,-1,1.00000,-1,1.41184,-0.56432,-44.37061
2195,23,0,0,0.91458,0.18981,0.03472,0.04537,-1,1.00000,-1,-4.44234,-9.04970,-41.72760
2195,24,0,0,0.42153,0.18704,0.03333,0.04444,-1,1.00000,-1,-19.37811,10.48464,80.58922
2195,25,0,0,0.70208,0.14630,0.02500,0.03426,-1,1.00000,-1,0.76622,-10.95069,-17.79693
2195,26,0,0,0.48194,0.11204,0.04236,0.05648,-1,1.00000,-1,-0.62434,-8.36912,-3.49112
2195,27,0,0,0.13264,0.15556,0.03403,0.04630,-1,1.00000,-1,-0.56835,-1.72320,-32.24032
2195,28,0,0,0.67014,0.15463,0.04583,0.06204,-1,1.00000,-1,-0.82691,-8.63424,-8.21674
2195,29,0,0,0.08889,0.36296,0.04375,0.05833,-1,1.00000,-1,-25.68874,-8.86700,-17.05501
2201,0,0,0,0.49306,0.38611,0.09583,0.12685,-1,1.00000,-1,-11.69145,-2.53284,-39.26051
2201,1,0,0,0.16944,0.21389,0.03819,0.05093,-1,1.00000,-1,3.69623,10.72760,-59.55958
2201,2,0,0,0.01875,0.24259,0.05208,0.06944,-1,1.00000,-1,1.13912,-4.17014,-54.28112
2201,3,0,0,0.46111,0.27222,0.05278,0.07037,-1,1.00000,-1,6.25392,17.13768,-39.32262
2201,4,0,0,0.08681,0.27407,0.06250,0.08333,-1,1.00000,-1,-4.51984,0.18277,-55.94409
2201,5,0,0,0.73889,0.35370,0.06806,0.09074,-1,1.00000,-1,4.62074,2.07765,-40.90152
2201,6,0,0,0.17569,0.29907,0.06736,0.09074,-1,1.00000,-1,-6.46754,-1.72584,-56.22185
2201,7,0,0,0.41181,0.17870,0.02986,0.03981,-1,1.00000,-1,-7.13227,6.63345,6.69120
2201,8,0,0,0.09792,0.19167,0.03333,0.04537,-1,1.00000,-1,9.69557,2.05499,-34.53462
2201,9,0,0,0.69306,0.24722,0.03403,0.04630,-1,1.00000,-1,10.37989,-7.94388,-60.90279
2201,10,0,0,0.27708,0.30741,0.08403,0.11204,-1,1.00000,-1,-4.82703,5.64261,-81.10213
2201,11,0,0,0.94444,0.23704,0.04722,0.06296,-1,1.00000,-1,-1.16988,-6.61995,-43.78698
2201,12,0,0,0.79167,0.44630,0.12917,0.17315,-1,1.00000,-1,-11.03535,12.56656,-27.37543
2201,13,0,0,0.22153,0.19444,0.02778,0.03704,-1,1.00000,-1,-1.19876,-3.69992,-59.80549
2201,14,0,0,0.60903,0.20648,0.03264,0.04352,-1,1.00000,-1,-1.48291,-5.81615,-29.58572
2201,15,0,0,0.46389,0.20833,0.02500,0.03426,-1,1.00000,-1,2.17427,-2.03127,-56.08802
2201,16,0,0,0.79444,0.20093,0.04236,0.05556,-1,1.00000,-1,-0.30195,-0.51492,-53.89779
2201,17,0,0,0.69167,0.18981,0.02708,0.03611,-1,1.00000,-1,11.34438,6.15554,-43.36151
2201,18,0,0,0.12708,0.19722,0.03611,0.04722,-1,1.00000,-1,0.27922,-4.82780,24.53580
2201,19,0,0,0.78333,0.22870,0.03542,0.04815,-1,1.00000,-1,-6.31149,-12.86255,-70.73978
2201,20,0,0,0.49028,0.16759,0.02569,0.03426,-1,1.00000,-1,13.18673,9.18582,-36.31716
2201,21,0,0,0.52431,0.16111,0.03958,0.05185,-1,1.00000,-1,-0.35520,1.74528,-23.00119
2201,22,0,0,0.34028,0.14074,0.04861,0.06481,-1,1.00000,-1,6.93442,3.95023,-25.78156
2201,23,0,0,0.14653,0.16759,0.02847,0.03796,-1,1.00000,-1,-0.34767,-1.08022,-43.98685
2201,24,0,0,0.55208,0.17407,0.03542,0.04630,-1,1.00000,-1,-12.00596,-0.46628,-40.67624
2207,0,0,0,0.17917,0.21574,0.04028,0.05370,-1,1.00000,-1,4.37769,10.46678,-49.64645
2207,1,0,0,0.02778,0.24630,0.05278,0.07037,-1,1.00000,-1,-1.20620,-2.86792,-53.68540
2207,2,0,0,0.18125,0.30463,0.06944,0.09167,-1,1.00000,-1,-8.80715,-1.58486,-65.07722
2207,3,0,0,0.50556,0.39074,0.09444,0.12593,-1,1.00000,-1,-8.57392,-2.01654,-40.68404
2207,4,0,0,0.70625,0.24722,0.03542,0.04630,-1,1.00000,-1,7.55867,-10.36905,-70.13698
2207,5,0,0,0.09444,0.27778,0.06319,0.08333,-1,1.00000,-1,-12.31247,5.52331,-73.02513
2207,6,0,0,0.75556,0.35463,0.07361,0.09815,-1,1.00000,-1,6.16381,2.70858,-38.75222
2207,7,0,0,0.10764,0.19259,0.03611,0.04815,-1,1.00000,-1,11.00552,4.00443,-46.25915
2207,8,0,0,0.47222,0.27315,0.05208,0.07037,-1,1.00000,-1,5.12875,14.09958,-34.64000
2207,9,0,0,0.28681,0.30926,0.08403,0.11204,-1,1.00000,-1,6.69535,4.18629,-88.32098
2207,10,0,0,0.42708,0.18333,0.02986,0.03981,-1,1.00000,-1,8.09070,3.70779,-31.88928
2207,11,0,0,0.69583,0.18241,0.03889,0.05185,-1,1.00000,-1,10.33841,-7.08134,-9.45378
2207,12,0,0,0.62083,0.20833,0.03333,0.04352,-1,1.00000,-1,-5.34816,-3.04595,-13.85154
2207,13,0,0,0.81597,0.45093,0.13542,0.18056,-1,1.00000,-1,-10.85110,10.87708,-26.94483
2207,14,0,0,0.80833,0.21852,0.04028,0.05463,-1,1.00000,-1,-8.57918,7.59174,25.05004
2207,15,0,0,0.23056,0.19537,0.02847,0.03704,-1,1.00000,-1,8.68496,-3.95094,-70.25264
2207,16,0,0,0.53333,0.16667,0.03819,0.05000,-1,1.00000,-1,9.41345,-1.89953,-46.62430
2207,17,0,0,0.47292,0.21019,0.02778,0.03704,-1,1.00000,-1,3.47262,0.33266,-51.11232
2207,18,0,0,0.50139,0.16667,0.02708,0.03611,-1,1.00000,-1,13.87525,4.36650,-28.62011
2207,19,0,0,0.15625,0.16852,0.02917,0.03796,-1,1.00000,-1,1.50193,3.97516,-33.06026
2207,20,0,0,0.96667,0.23889,0.04167,0.05556,-1,1.00000,-1,7.44950,-1.57938,-35.12040
2207,21,0,0,0.40000,0.16667,0.02986,0.04074,-1,1.00000,-1,5.21418,-11.83945,-4.79597
2207,22,0,0,0.43889,0.18796,0.03472,0.04722,-1,1.00000,-1,-5.43009,3.17580,44.12334
2207,23,0,0,0.13333,0.19907,0.03819,0.05093,-1,1.00000,-1,5.93444,7.64965,53.40464
2207,24,0,0,0.69167,0.15648,0.02708,0.03611,-1,1.00000,-1,3.98044,5.11542,-30.57366
2207,25,0,0,0.57778,0.16296,0.02778,0.03704,-1,1.00000,-1,-1.56154,-1.68864,-32.61723
2207,26,0,0,0.89097,0.27870,0.04028,0.05278,-1,1.00000,-1,29.19453,5.48205,-16.16360
2207,27,0,0,0.76181,0.17222,0.03125,0.04167,-1,1.00000,-1,4.87576,-3.25296,-47.54407
2207,28,0,0,0.89861,0.22222,0.02986,0.04074,-1,1.00000,-1,13.62241,-1.84714,-18.49255
2213,0,0,0,0.18750,0.21852,0.03889,0.05185,-1,1.00000,-1,-8.56312,7.67291,-67.52700
2213,1,0,0,0.50833,0.38889,0.09931,0.13333,-1,1.00000,-1,-9.48366,-4.06422,-37.77044
2213,2,0,0,0.71875,0.24444,0.03681,0.04907,-1,1.00000,-1,7.81878,-6.33536,-70.80476
2213,3,0,0,0.03264,0.24630,0.05556,0.07407,-1,1.00000,-1,-6.43342,-5.36665,-47.13490
2213,4,0,0,0.48125,0.27130,0.05347,0.07222,-1,1.00000,-1,-0.15839,9.63631,-19.65179
2213,5,0,0,0.10139,0.28148,0.06250,0.08333,-1,1.00000,-1,-7.34172,4.41627,-51.12755
2213,6,0,0,0.18472,0.30741,0.07153,0.09537,-1,1.00000,-1,-2.67721,-2.15212,-55.13973
2213,7,0,0,0.83958,0.45370,0.14375,0.19074,-1,1.00000,-1,-8.56399,13.10749,-25.96859
2213,8,0,0,0.90278,0.27500,0.05208,0.06944,-1,1.00000,-1,17.31139,1.27791,-20.46898
2213,9,0,0,0.77361,0.35278,0.07431,0.10000,-1,1.00000,-1,4.34690,4.80482,-38.95976
2213,10,0,0,0.82361,0.21759,0.04514,0.05926,-1,1.00000,-1,-4.17349,-4.36959,-35.76646
2213,11,0,0,0.29028,0.30741,0.08889,0.11852,-1,1.00000,-1,1.51492,3.97685,-90.51426
2213,12,0,0,0.48264,0.20833,0.02917,0.03889,-1,1.00000,-1,-1.75053,6.86579,-46.18395
2213,13,0,0,0.91111,0.21667,0.03819,0.05000,-1,1.00000,-1,-0.42123,-2.18813,-26.54825
2213,14,0,0,0.15278,0.20278,0.03472,0.04630,-1,1.00000,-1,-2.58155,16.09752,-22.17711
2213,15,0,0,0.42847,0.17685,0.03403,0.04537,-1,1.00000,-1,-0.48741,5.76335,-21.16974
2213,16,0,0,0.11806,0.19630,0.03333,0.04537,-1,1.00000,-1,11.92359,6.39657,-45.38452
2213,17,0,0,0.63264,0.20185,0.03333,0.04444,-1,1.00000,-1,-1.06849,-15.83669,-43.04336
2213,18,0,0,0.26875,0.23796,0.04375,0.05741,-1,1.00000,-1,-13.12147,9.00188,-58.20503
2213,19,0,0,0.24028,0.19815,0.03056,0.04074,-1,1.00000,-1,4.52357,-3.62797,-56.33955
2213,20,0,0,0.77361,0.15926,0.03472,0.04537,-1,1.00000,-1,21.82895,-16.56775,-25.49317
2213,21,0,0,0.71181,0.18796,0.03056,0.03981,-1,1.00000,-1,5.11477,-22.15070,-25.19107
2213,22,0,0,0.41319,0.17037,0.02639,0.03519,-1,1.00000,-1,1.75842,-19.61122,1.06947
2213,23,0,0,0.16736,0.16944,0.02778,0.03704,-1,1.00000,-1,-3.32886,2.18646,-31.10086
2213,24,0,0,0.50903,0.16296,0.03125,0.04074,-1,1.00000,-1,11.12774,11.47239,-41.01847
2213,25,0,0,0.29375,0.16759,0.03889,0.05093,-1,1.00000,-1,-18.09408,-14.06551,-64.84584
2213,26,0,0,0.55000,0.16852,0.03264,0.04352,-1,1.00000,-1,7.13799,4.40339,-60.52928
2219,0,0,0,0.03681,0.25278,0.05625,0.07500,-1,1.00000,-1,-4.58517,-3.93641,-48.16327
2219,1,0,0,0.72778,0.24630,0.03819,0.05093,-1,1.00000,-1,10.20782,-8.44441,-83.35706
2219,2,0,0,0.19167,0.22130,0.04167,0.05556,-1,1.00000,-1,-12.37903,9.13410,-64.53791
2219,3,0,0,0.48750,0.27593,0.05417,0.07222,-1,1.00000,-1,2.78431,12.78991,-21.60496
2219,4,0,0,0.78681,0.35556,0.07708,0.10370,-1,1.00000,-1,2.26463,3.35612,-36.79341
2219,5,0,0,0.18333,0.31019,0.07778,0.10370,-1,1.00000,-1,-0.96748,0.63595,-48.67486
2219,6,0,0,0.51181,0.39907,0.10208,0.13519,-1,1.00000,-1,-11.51870,-4.81954,-42.59527
2219,7,0,0,0.29097,0.31019,0.09306,0.12500,-1,1.00000,-1,-0.68540,2.35302,-72.51090
2219,8,0,0,0.10139,0.28611,0.06736,0.08981,-1,1.00000,-1,1.76228,-3.49364,-41.08454
2219,9,0,0,0.86042,0.46204,0.14375,0.19074,-1,1.00000,-1,-3.06398,12.33625,-29.05026
2219,10,0,0,0.78056,0.16111,0.03542,0.04630,-1,1.00000,-1,12.06451,-21.38749,-38.43784
2219,11,0,0,0.65000,0.20185,0.03194,0.04167,-1,1.00000,-1,12.89317,-8.16378,-81.89774
2219,12,0,0,0.49097,0.21204,0.02847,0.03796,-1,1.00000,-1,-0.31977,8.99364,-45.09108
2219,13,0,0,0.12083,0.20000,0.03819,0.05093,-1,1.00000,-1,9.24638,0.05986,-42.37693
2219,14,0,0,0.24653,0.20370,0.02847,0.03796,-1,1.00000,-1,7.86536,-0.56527,-66.74509
2219,15,0,0,0.27222,0.24259,0.04514,0.06111,-1,1.00000,-1,-12.08738,9.27929,-55.20584
2219,16,0,0,0.92222,0.21759,0.03958,0.05278,-1,1.00000,-1,1.86293,-1.08529,-38.31655
2219,17,0,0,0.71944,0.19074,0.03194,0.04259,-1,1.00000,-1,10.28208,-4.02559,-17.67136
2219,18,0,0,0.55694,0.16944,0.03403,0.04444,-1,1.00000,-1,13.50730,8.84614,-42.80737
2219,19,0,0,0.82569,0.21852,0.04306,0.05833,-1,1.00000,-1,-1.76379,-46.24396,-12.64883
2219,20,0,0,0.15486,0.20741,0.03542,0.04722,-1,1.00000,-1,22.28853,13.10343,-2.13473
2219,21,0,0,0.51667,0.16481,0.03264,0.04352,-1,1.00000,-1,-0.47966,3.75330,-39.87191
2219,22,0,0,0.92153,0.27963,0.04653,0.06296,-1,1.00000,-1,18.71978,2.32614,-15.91642
2225,0,0,0,0.03681,0.26481,0.05556,0.07315,-1,1.00000,-1,-4.73116,-6.74340,-43.52838
2225,1,0,0,0.79514,0.36759,0.07778,0.10370,-1,1.00000,-1,2.48243,4.56637,-37.19991
2225,2,0,0,0.10069,0.29630,0.06667,0.08981,-1,1.00000,-1,-3.78393,-3.49589,-49.81840
2225,3,0,0,0.73333,0.25278,0.03819,0.05093,-1,1.00000,-1,-3.05426,-4.70943,-63.58984
2225,4,0,0,0.18333,0.31944,0.07569,0.10093,-1,1.00000,-1,2.02905,2.64016,-47.34723
2225,5,0,0,0.51042,0.40926,0.10625,0.14167,-1,1.00000,-1,-8.07709,-5.82719,-45.91035
2225,6,0,0,0.28681,0.32037,0.09653,0.12778,-1,1.00000,-1,-1.55994,7.83094,-67.38528
2225,7,0,0,0.78750,0.17315,0.03194,0.04259,-1,1.00000,-1,14.04196,-21.75191,-53.86689
2225,8,0,0,0.48958,0.28519,0.05417,0.07130,-1,1.00000,-1,-2.58663,2.96624,-19.47123
2225,9,0,0,0.19514,0.23333,0.03889,0.05185,-1,1.00000,-1,-9.91287,4.13101,-56.02640
2225,10,0,0,0.92500,0.28519,0.05347,0.07130,-1,1.00000,-1,8.37127,5.10545,-13.78170
2225,11,0,0,0.27500,0.25278,0.04583,0.06111,-1,1.00000,-1,-6.74153,7.97991,-48.65689
2225,12,0,0,0.87083,0.48056,0.14444,0.19259,-1,1.00000,-1,4.50199,11.90371,-29.54936
2225,13,0,0,0.72431,0.19630,0.03403,0.04537,-1,1.00000,-1,7.12959,-1.61108,-31.11228
2225,14,0,0,0.93056,0.22130,0.04097,0.05463,-1,1.00000,-1,-1.69126,2.49112,-30.00898
2225,15,0,0,0.65347,0.20556,0.03333,0.04352,-1,1.00000,-1,13.04874,-7.68195,-43.34539
2225,16,0,0,0.12292,0.20926,0.03819,0.05093,-1,1.00000,-1,9.91761,-10.19171,-39.22777
2225,17,0,0,0.49444,0.22037,0.02708,0.03611,-1,1.00000,-1,2.55310,5.03461,-43.06514
2225,18,0,0,0.24931,0.20926,0.02847,0.03796,-1,1.00000,-1,10.91325,4.36513,-69.73489
2225,19,0,0,0.56042,0.17500,0.03542,0.04722,-1,1.00000,-1,9.64859,3.95966,-37.17116
2225,20,0,0,0.16042,0.22222,0.03125,0.04167,-1,1.00000,-1,1.32972,-2.39795,-57.07073
2225,21,0,0,0.43958,0.19167,0.03125,0.04074,-1,1.00000,-1,-0.89945,-14.84473,-6.11285
2225,22,0,0,0.16944,0.18241,0.03750,0.05000,-1,1.00000,-1,-3.31371,-1.45789,-30.88858
2231,0,0,0,0.19306,0.24537,0.04028,0.05370,-1,1.00000,-1,-7.06645,7.14501,-72.10973
2231,1,0,0,0.03264,0.28056,0.05556,0.07407,-1,1.00000,-1,-4.69348,-3.82530,-51.43531
2231,2,0,0,0.79861,0.38796,0.07778,0.10370,-1,1.00000,-1,1.72185,3.62214,-37.82673
2231,3,0,0,0.50833,0.42963,0.10764,0.14352,-1,1.00000,-1,-9.62493,-2.37878,-49.28852
2231,4,0,0,0.48681,0.29907,0.05486,0.07315,-1,1.00000,-1,1.33112,-4.90741,1.56366
2231,5,0,0,0.09583,0.31296,0.06806,0.09074,-1,1.00000,-1,-0.96942,-4.90306,-56.36863
2231,6,0,0,0.17778,0.33426,0.07778,0.10278,-1,1.00000,-1,3.56147,0.70228,-44.82050
2231,7,0,0,0.27153,0.26574,0.04861,0.06481,-1,1.00000,-1,-9.69519,7.49321,-58.43414
2231,8,0,0,0.73542,0.26574,0.03819,0.05185,-1,1.00000,-1,5.03661,-5.94249,-74.44055
2231,9,0,0,0.12569,0.22593,0.03264,0.04352,-1,1.00000,-1,17.12568,0.31724,-39.01824
2231,10,0,0,0.28125,0.34444,0.09514,0.12685,-1,1.00000,-1,8.89083,-5.17413,-90.17982
2231,11,0,0,0.87500,0.51481,0.14722,0.19722,-1,1.00000,-1,-2.08318,10.78995,-29.21828
2231,12,0,0,0.93611,0.23056,0.03819,0.05093,-1,1.00000,-1,13.24223,-1.32362,-20.73099
2231,13,0,0,0.79167,0.18796,0.02917,0.03981,-1,1.00000,-1,23.99575,-14.13332,-59.86064
2231,14,0,0,0.65417,0.21852,0.03333,0.04444,-1,1.00000,-1,9.37608,-14.25919,-77.24539
2231,15,0,0,0.15833,0.23241,0.03194,0.04352,-1,1.00000,-1,6.95496,9.54382,-31.68400
2231,16,0,0,0.92986,0.30278,0.05278,0.07037,-1,1.00000,-1,17.26236,-0.07071,-25.73963
2231,17,0,0,0.56250,0.19074,0.03264,0.04444,-1,1.00000,-1,18.17557,4.74629,-48.09990
2231,18,0,0,0.49653,0.23333,0.02639,0.03426,-1,1.00000,-1,-5.33861,12.96601,-47.28901
2231,19,0,0,0.44097,0.20000,0.03194,0.04259,-1,1.00000,-1,-9.61565,-19.68982,-3.66623
2231,20,0,0,0.72778,0.21019,0.03194,0.04259,-1,1.00000,-1,2.13042,-5.30684,-16.57709
2231,21,0,0,0.17639,0.19630,0.02708,0.03611,-1,1.00000,-1,0.33123,3.44259,-25.72493
2231,22,0,0,0.52431,0.19074,0.02639,0.03611,-1,1.00000,-1,5.25788,8.51874,-24.73333
2237,0,0,0,0.02361,0.28981,0.05833,0.07778,-1,1.00000,-1,-1.01584,-7.33075,-47.52119
2237,1,0,0,0.79861,0.40278,0.07917,0.10556,-1,1.00000,-1,3.03697,3.25710,-35.33558
2237,2,0,0,0.26667,0.27870,0.04931,0.06667,-1,1.00000,-1,-14.63257,-0.07079,-48.96783
2237,3,0,0,0.50625,0.44537,0.10903,0.14444,-1,1.00000,-1,-9.13989,-2.53599,-46.74131
2237,4,0,0,0.18958,0.25463,0.03889,0.05278,-1,1.00000,-1,-3.83431,5.09281,-70.58243
2237,5,0,0,0.08889,0.32315,0.06806,0.09074,-1,1.00000,-1,-3.18005,-0.12865,-45.40362
2237,6,0,0,0.73264,0.27593,0.04028,0.05463,-1,1.00000,-1,2.65772,-6.05335,-57.52503
2237,7,0,0,0.48056,0.31204,0.05417,0.07315,-1,1.00000,-1,-3.28028,-6.33949,-13.95093
2237,8,0,0,0.27431,0.36111,0.09583,0.12778,-1,1.00000,-1,5.75450,0.26183,-91.73234
2237,9,0,0,0.17083,0.34630,0.07917,0.10556,-1,1.00000,-1,1.11709,2.36927,-48.05834
2237,10,0,0,0.11944,0.23426,0.03472,0.04630,-1,1.00000,-1,8.51267,-2.36327,-41.61082
2237,11,0,0,0.43889,0.21111,0.03125,0.04167,-1,1.00000,-1,-4.05279,-14.59593,-3.53433
2237,12,0,0,0.92778,0.31574,0.05694,0.07685,-1,1.00000,-1,9.86046,0.14754,-28.09318
2237,13,0,0,0.65000,0.23056,0.03403,0.04537,-1,1.00000,-1,9.38174,-5.76051,-79.54721
2237,14,0,0,0.87708,0.53611,0.15347,0.20556,-1,1.00000,-1,-4.42012,11.57409,-30.34484
2237,15,0,0,0.24444,0.22963,0.03194,0.04259,-1,1.00000,-1,11.31572,0.68806,-56.18021
2237,16,0,0,0.49306,0.24259,0.02708,0.03611,-1,1.00000,-1,3.40192,3.20542,-34.92063
2237,17,0,0,0.55903,0.20000,0.03472,0.04630,-1,1.00000,-1,9.01949,-0.23250,-38.43641
2237,18,0,0,0.15347,0.24352,0.03194,0.04352,-1,1.00000,-1,5.87389,6.56295,-54.13305
2237,19,0,0,0.78819,0.19444,0.03264,0.04352,-1,1.00000,-1,24.85076,-5.63823,-48.68150
2237,20,0,0,0.93403,0.24444,0.04028,0.05370,-1,1.00000,-1,4.85531,3.48894,-18.42693
2237,21,0,0,0.72569,0.22315,0.03125,0.04167,-1,1.00000,-1,4.11091,-4.62925,-16.91377
2243,0,0,0,0.02153,0.28981,0.05764,0.07593,-1,1.00000,-1,-3.82898,-6.36732,-41.91522
2243,1,0,0,0.80625,0.40463,0.08125,0.10833,-1,1.00000,-1,2.77378,3.86509,-32.81511
2243,2,0,0,0.51319,0.44352,0.11111,0.14722,-1,1.00000,-1,-11.77059,-2.86294,-48.17712
2243,3,0,0,0.47708,0.31759,0.05625,0.07500,-1,1.00000,-1,-1.70352,2.24188,-31.73261
2243,4,0,0,0.93681,0.25093,0.04097,0.05463,-1,1.00000,-1,9.70517,-0.40508,-24.05428
2243,5,0,0,0.92986,0.31944,0.05903,0.07870,-1,1.00000,-1,7.71906,1.96705,-24.88943
2243,6,0,0,0.27639,0.36019,0.09583,0.12870,-1,1.00000,-1,5.08595,-4.03413,-91.34492
2243,7,0,0,0.73542,0.28333,0.03889,0.05278,-1,1.00000,-1,-0.74968,-5.39753,-61.90965
2243,8,0,0,0.17361,0.34815,0.07500,0.10000,-1,1.00000,-1,4.93550,-2.27524,-61.30967
2243,9,0,0,0.18889,0.25556,0.03958,0.05185,-1,1.00000,-1,-2.69192,6.20366,-84.04190
2243,10,0,0,0.26667,0.28056,0.05069,0.06667,-1,1.00000,-1,-17.91419,0.00853,-52.66951
2243,11,0,0,0.79028,0.20463,0.03056,0.04074,-1,1.00000,-1,21.61677,-23.60603,-31.65482
2243,12,0,0,0.86319,0.26204,0.04444,0.05926,-1,1.00000,-1,-7.13188,7.10587,-26.09199
2243,13,0,0,0.08611,0.32130,0.06875,0.09167,-1,1.00000,-1,-2.13523,-1.62199,-46.09577
2243,14,0,0,0.65069,0.23519,0.03333,0.04444,-1,1.00000,-1,8.27780,0.03442,-70.18335
2243,15,0,0,0.72569,0.22963,0.03264,0.04352,-1,1.00000,-1,5.14383,-11.42670,-22.78197
2243,16,0,0,0.56042,0.20648,0.03333,0.04352,-1,1.00000,-1,18.66452,11.75962,-33.58264
2243,17,0,0,0.11667,0.23519,0.03750,0.05000,-1,1.00000,-1,-4.10627,3.25622,-42.80051
2243,18,0,0,0.43819,0.21667,0.03264,0.04352,-1,1.00000,-1,-3.94681,-0.34706,-28.41611
2243,19,0,0,0.15278,0.24444,0.03333,0.04444,-1,1.00000,-1,6.20080,5.93183,-50.09558
2243,20,0,0,0.49306,0.24815,0.02708,0.03611,-1,1.00000,-1,-1.81392,7.71304,-40.53228
2243,21,0,0,0.24583,0.23333,0.02917,0.03981,-1,1.00000,-1,6.32924,4.04491,-55.24932
2243,22,0,0,0.90417,0.53796,0.14097,0.18796,-1,1.00000,-1,-6.99915,4.38352,-46.19856
2243,23,0,0,0.30486,0.22963,0.02917,0.03889,-1,1.00000,-1,0.31025,-4.34345,-47.69931
