frame_number,id,group_name,group_num,x,y,width,height,isDeputy,confidence,isGT,Pitch,Roll,Yaw
1427,2,0,0,0.72847,0.14815,0.10556,0.14074,-1,1.00000,-1,-7.64059,-1.84631,4.36985
1433,0,0,0,0.39722,0.18426,0.10903,0.14537,-1,1.00000,-1,-5.30020,2.09869,-0.41334
1433,1,0,0,0.71042,0.14907,0.10486,0.14074,-1,1.00000,-1,-7.49949,-1.24712,4.02566
1433,2,0,0,0.10694,0.17778,0.09444,0.12593,-1,1.00000,-1,-0.50516,-1.40193,-2.51278
1439,0,0,0,0.37778,0.18241,0.11042,0.14815,-1,1.00000,-1,-4.94977,1.58217,-0.88894
1439,1,0,0,0.69097,0.15000,0.10556,0.14074,-1,1.00000,-1,-7.27079,-1.78233,3.88553
1439,2,0,0,0.08819,0.17870,0.09375,0.12407,-1,1.00000,-1,-1.85485,-0.48130,-2.01551
1445,0,0,0,0.35833,0.18333,0.10972,0.14630,-1,1.00000,-1,-5.31149,2.30867,-0.84510
1445,1,0,0,0.06944,0.17963,0.09236,0.12315,-1,1.00000,-1,-0.56849,0.29374,-2.19629
1445,2,0,0,0.67153,0.14815,0.10556,0.14074,-1,1.00000,-1,-7.84050,-1.44678,4.90258
1451,0,0,0,0.34028,0.18426,0.10903,0.14537,-1,1.00000,-1,-7.55996,1.30855,-0.19675
1451,1,0,0,0.05069,0.17870,0.09306,0.12407,-1,1.00000,-1,2.02088,-1.45729,-3.70741
1451,2,0,0,0.65347,0.15093,0.10417,0.13796,-1,1.00000,-1,-8.31270,-1.77000,3.92477
1457,0,0,0,0.32083,0.18241,0.11042,0.14722,-1,1.00000,-1,-5.53262,2.66295,-0.34289
1457,1,0,0,0.63403,0.14907,0.10625,0.14074,-1,1.00000,-1,-6.56186,-1.91615,3.69811
1457,2,0,0,0.03125,0.17870,0.09444,0.12500,-1,1.00000,-1,-1.24437,-0.29510,-1.94934
1463,0,0,0,0.30139,0.18333,0.10972,0.14722,-1,1.00000,-1,-5.90442,2.03305,-0.96706
1463,1,0,0,0.01319,0.17963,0.09236,0.12315,-1,1.00000,-1,-2.54509,-0.48336,-2.29863
1463,2,0,0,0.61528,0.14907,0.10486,0.13981,-1,1.00000,-1,-8.99442,-0.92051,5.79151
1469,0,0,0,0.28194,0.18241,0.11111,0.14815,-1,1.00000,-1,-5.22993,2.38269,-0.68425
1469,1,0,0,-0.00486,0.17870,0.09167,0.12407,-1,1.00000,-1,0.41299,-1.80360,-2.43075
1469,2,0,0,0.59653,0.14907,0.10486,0.13981,-1,1.00000,-1,-6.09232,-1.24889,4.14599
1469,3,0,0,0.94375,0.10463,0.09722,0.12870,-1,1.00000,-1,3.49029,2.94577,-31.25535
1475,0,0,0,0.26458,0.18333,0.10903,0.14630,-1,1.00000,-1,-6.81539,1.46751,-0.44709
1475,1,0,0,0.57708,0.14907,0.10556,0.14074,-1,1.00000,-1,-5.93882,-1.98006,3.38391
1475,2,0,0,-0.02431,0.17963,0.09306,0.12593,-1,1.00000,-1,1.72530,-1.12918,15.18115
1475,3,0,0,0.92431,0.09722,0.10347,0.13889,-1,1.00000,-1,0.35715,5.12265,-19.81787
1481,0,0,0,0.24583,0.18426,0.10833,0.14444,-1,1.00000,-1,-6.68138,1.94855,-1.00938
1481,1,0,0,0.90208,0.09352,0.10972,0.14630,-1,1.00000,-1,-0.23509,5.57591,-5.21990
1481,2,0,0,0.55903,0.14907,0.10486,0.13981,-1,1.00000,-1,-6.81284,-1.17455,4.91515
1481,3,0,0,-0.03472,0.18611,0.08472,0.11296,-1,1.00000,-1,-20.40960,-6.17062,16.30117
1487,0,0,0,0.22639,0.18333,0.10972,0.14722,-1,1.00000,-1,-6.24497,1.88965,-1.02131
1487,1,0,0,0.88333,0.09352,0.10903,0.14537,-1,1.00000,-1,-2.48533,5.83476,3.18988
1487,2,0,0,0.53889,0.14815,0.10556,0.14074,-1,1.00000,-1,-8.93822,-1.27075,5.05187
1493,0,0,0,0.20764,0.18426,0.10903,0.14444,-1,1.00000,-1,-4.65879,2.64245,-0.85122
1493,1,0,0,0.86389,0.09352,0.10972,0.14630,-1,1.00000,-1,-3.96511,4.28597,2.33903
1493,2,0,0,0.52153,0.15093,0.10347,0.13796,-1,1.00000,-1,-7.97958,-1.79930,5.37062
1499,0,0,0,0.18819,0.18333,0.10972,0.14630,-1,1.00000,-1,-5.53729,1.83341,-0.82638
1499,1,0,0,0.50139,0.14815,0.10625,0.14167,-1,1.00000,-1,-7.40949,-1.69142,3.96898
1499,2,0,0,0.84514,0.09259,0.10972,0.14722,-1,1.00000,-1,-3.04363,4.89261,2.18364
1505,0,0,0,0.16944,0.18333,0.11042,0.14722,-1,1.00000,-1,-4.67869,2.13153,-0.61331
1505,1,0,0,0.82639,0.09259,0.10903,0.14537,-1,1.00000,-1,-4.54334,4.31424,1.89700
1505,2,0,0,0.48264,0.14815,0.10486,0.13981,-1,1.00000,-1,-6.27161,-1.89092,2.26164
1511,0,0,0,0.15069,0.18426,0.10903,0.14537,-1,1.00000,-1,-6.33728,1.77259,-0.72798
1511,1,0,0,0.46389,0.14907,0.10486,0.13981,-1,1.00000,-1,-7.10480,-1.13128,4.73458
1511,2,0,0,0.80694,0.09259,0.11042,0.14722,-1,1.00000,-1,-2.50139,4.89392,2.92976
1517,0,0,0,0.13194,0.18333,0.10972,0.14630,-1,1.00000,-1,-5.34326,1.94919,-0.20789
1517,1,0,0,0.44514,0.14907,0.10556,0.14074,-1,1.00000,-1,-6.62360,-1.77321,5.47781
1517,2,0,0,0.78750,0.09259,0.11042,0.14722,-1,1.00000,-1,-3.40312,4.63721,1.95311
1523,0,0,0,0.11250,0.18333,0.10972,0.14630,-1,1.00000,-1,-4.87371,2.39182,-0.89762
1523,1,0,0,0.42639,0.14907,0.10486,0.13981,-1,1.00000,-1,-6.79728,-2.12340,4.05221
1523,2,0,0,0.76944,0.09259,0.10972,0.14630,-1,1.00000,-1,-1.66788,5.09233,3.98930
1529,0,0,0,0.09306,0.18241,0.11111,0.14815,-1,1.00000,-1,-5.27489,2.49109,-1.07762
1529,1,0,0,0.75000,0.09352,0.10903,0.14537,-1,1.00000,-1,-4.83939,4.94114,2.79937
1529,2,0,0,0.40694,0.14907,0.10486,0.13981,-1,1.00000,-1,-7.71054,-0.94692,3.60812
1535,0,0,0,0.07569,0.18426,0.10833,0.14444,-1,1.00000,-1,-6.00575,2.14140,0.15761
1535,1,0,0,0.73194,0.09444,0.10833,0.14444,-1,1.00000,-1,-5.14863,4.25441,1.61899
1535,2,0,0,0.38819,0.15000,0.10486,0.13981,-1,1.00000,-1,-6.50193,-2.04960,3.98070
1541,0,0,0,0.05556,0.18333,0.10972,0.14630,-1,1.00000,-1,-4.68626,2.16407,-0.82652
1541,1,0,0,0.36944,0.15000,0.10417,0.13889,-1,1.00000,-1,-7.07078,-2.03436,2.33234
1541,2,0,0,0.71250,0.09444,0.10903,0.14444,-1,1.00000,-1,-5.15576,4.08279,2.00580
1547,0,0,0,0.03681,0.18426,0.10903,0.14537,-1,1.00000,-1,-6.29924,1.93900,-0.77584
1547,1,0,0,0.34931,0.14722,0.10694,0.14259,-1,1.00000,-1,-6.50368,-1.84088,2.89243
1547,2,0,0,0.69375,0.09352,0.10903,0.14537,-1,1.00000,-1,-4.65867,4.89642,2.49636
1553,0,0,0,0.01806,0.18333,0.10903,0.14537,-1,1.00000,-1,-5.34947,2.80358,-0.61550
1553,1,0,0,0.67500,0.09352,0.10833,0.14444,-1,1.00000,-1,-3.78705,4.46923,2.62794
1553,2,0,0,0.33264,0.15093,0.10347,0.13796,-1,1.00000,-1,-8.92248,-1.35084,4.91068
1559,0,0,0,0.00000,0.18426,0.10903,0.14537,-1,1.00000,-1,-4.98104,3.57442,1.16433
1559,1,0,0,0.31250,0.14907,0.10556,0.14074,-1,1.00000,-1,-7.37734,-1.78248,3.79920
1559,2,0,0,0.65625,0.09352,0.10903,0.14537,-1,1.00000,-1,-3.79509,4.43485,2.70138
1565,0,0,0,-0.01875,0.18426,0.10903,0.14537,-1,1.00000,-1,2.03216,4.34896,17.86116
1565,1,0,0,0.63750,0.09352,0.10833,0.14444,-1,1.00000,-1,-4.71563,4.19959,2.34095
1565,2,0,0,0.29306,0.14815,0.10556,0.14074,-1,1.00000,-1,-6.07525,-0.96191,4.63300
1571,0,0,0,0.27431,0.14907,0.10556,0.13981,-1,1.00000,-1,-7.18259,-1.38155,4.72563
1571,1,0,0,0.61806,0.09352,0.10903,0.14537,-1,1.00000,-1,-5.10570,4.72884,2.44378
1571,2,0,0,-0.03611,0.18426,0.10833,0.14537,-1,1.00000,-1,-3.85940,2.99115,23.59233
1577,0,0,0,0.25556,0.14815,0.10556,0.14167,-1,1.00000,-1,-8.99934,-0.82802,5.66995
1577,1,0,0,0.59861,0.09259,0.11042,0.14722,-1,1.00000,-1,-2.20833,4.75522,3.85296
1583,0,0,0,0.57986,0.09259,0.10972,0.14630,-1,1.00000,-1,-3.49739,4.92505,3.24279
1583,1,0,0,0.23611,0.14815,0.10625,0.14167,-1,1.00000,-1,-6.91765,-1.87166,4.20908
1583,2,0,0,0.93264,0.14352,0.10486,0.13889,-1,1.00000,-1,7.25250,-3.33887,-23.81392
1589,0,0,0,0.56042,0.09259,0.10972,0.14630,-1,1.00000,-1,-2.14620,4.82975,2.91118
1589,1,0,0,0.21736,0.14815,0.10556,0.14074,-1,1.00000,-1,-8.18316,-1.40612,5.11817
1589,2,0,0,0.91250,0.13611,0.11111,0.14907,-1,1.00000,-1,4.61073,-4.52033,-8.19922
1595,0,0,0,0.19792,0.14907,0.10694,0.14167,-1,1.00000,-1,-8.51709,-1.81435,4.37448
1595,1,0,0,0.89375,0.13796,0.10972,0.14630,-1,1.00000,-1,-2.68442,-2.40393,9.85446
1595,2,0,0,0.54167,0.09352,0.10972,0.14630,-1,1.00000,-1,-2.99495,4.86268,1.78208
1601,0,0,0,0.17986,0.14907,0.10486,0.13981,-1,1.00000,-1,-7.01479,-1.56062,5.35983
1601,1,0,0,0.87500,0.13796,0.10903,0.14630,-1,1.00000,-1,0.59777,-1.54765,8.02656
1601,2,0,0,0.52361,0.09444,0.10833,0.14444,-1,1.00000,-1,-5.06265,4.80951,2.58537
1607,0,0,0,0.16042,0.14815,0.10556,0.13981,-1,1.00000,-1,-6.65797,-2.21098,3.45423
1607,1,0,0,0.85486,0.13611,0.11181,0.14907,-1,1.00000,-1,0.36900,0.27935,7.33841
1607,2,0,0,0.50417,0.09352,0.10903,0.14537,-1,1.00000,-1,-3.85862,4.60281,2.41090
1613,0,0,0,0.48542,0.09352,0.10903,0.14537,-1,1.00000,-1,-4.04571,4.80373,3.27529
1613,1,0,0,0.83681,0.13704,0.11042,0.14722,-1,1.00000,-1,-2.82243,-0.91132,10.68144
1613,2,0,0,0.14167,0.14907,0.10556,0.14074,-1,1.00000,-1,-7.40227,-1.88564,2.17093
1619,0,0,0,0.12361,0.14907,0.10417,0.13981,-1,1.00000,-1,-7.09129,-1.85852,3.93530
1619,1,0,0,0.81736,0.13796,0.11042,0.14722,-1,1.00000,-1,-2.27416,-0.69049,9.76351
1619,2,0,0,0.46667,0.09444,0.10833,0.14444,-1,1.00000,-1,-3.63873,4.35990,2.41416
1625,0,0,0,0.45347,0.09352,0.10903,0.14630,-1,1.00000,-1,-4.18157,3.68888,1.80814
1625,1,0,0,0.80625,0.13981,0.10694,0.14352,-1,1.00000,-1,-1.07159,-2.21148,9.23672
1625,2,0,0,0.11042,0.15000,0.10417,0.13981,-1,1.00000,-1,-7.33985,-1.25233,3.69847
1631,0,0,0,0.45347,0.09444,0.10833,0.14444,-1,1.00000,-1,-4.50058,4.54679,2.19169
1631,1,0,0,0.80625,0.13981,0.10764,0.14352,-1,1.00000,-1,-1.60927,-1.81809,9.71904
1631,2,0,0,0.11042,0.15093,0.10347,0.13796,-1,1.00000,-1,-6.70720,-2.39446,3.83363
1637,0,0,0,0.80625,0.13981,0.10764,0.14352,-1,1.00000,-1,-1.26310,-1.97026,9.24115
1637,1,0,0,0.45278,0.09352,0.10972,0.14630,-1,1.00000,-1,-3.39373,4.50372,2.51929
1637,2,0,0,0.10972,0.15000,0.10486,0.13889,-1,1.00000,-1,-6.23963,-1.95779,4.03182
1643,0,0,0,0.45278,0.09352,0.10972,0.14630,-1,1.00000,-1,-4.03987,3.75769,1.83359
1643,1,0,0,0.80625,0.13981,0.10764,0.14352,-1,1.00000,-1,-1.27526,-1.81708,9.21142
1643,2,0,0,0.11042,0.15000,0.10417,0.13889,-1,1.00000,-1,-6.07814,-2.13742,4.03126
1649,0,0,0,0.45347,0.09444,0.10833,0.14537,-1,1.00000,-1,-4.22431,4.02479,2.42111
1649,1,0,0,0.80625,0.13981,0.10764,0.14444,-1,1.00000,-1,-1.40508,-1.73918,9.13033
1649,2,0,0,0.11042,0.15000,0.10417,0.13889,-1,1.00000,-1,-7.03004,-1.77890,3.83075
1655,0,0,0,0.45347,0.09444,0.10833,0.14537,-1,1.00000,-1,-4.60598,4.24574,2.96906
1655,1,0,0,0.80625,0.14074,0.10764,0.14352,-1,1.00000,-1,-0.54031,-1.87126,9.01406
1655,2,0,0,0.11042,0.15093,0.10347,0.13796,-1,1.00000,-1,-8.04693,-1.10683,3.15011
1661,0,0,0,0.45278,0.09352,0.10972,0.14537,-1,1.00000,-1,-2.98929,4.24036,2.50025
1661,1,0,0,0.11042,0.15093,0.10417,0.13796,-1,1.00000,-1,-8.02590,-0.99825,3.28506
1661,2,0,0,0.80625,0.14074,0.10764,0.14259,-1,1.00000,-1,-0.72353,-2.04028,9.24108
1667,0,0,0,0.45278,0.09444,0.10903,0.14444,-1,1.00000,-1,-4.03311,4.46883,2.51594
1667,1,0,0,0.11042,0.15000,0.10417,0.13889,-1,1.00000,-1,-6.89719,-1.68065,3.36016
1667,2,0,0,0.80625,0.13981,0.10764,0.14352,-1,1.00000,-1,-0.41530,-1.93857,9.00742
1673,0,0,0,0.45347,0.09444,0.10903,0.14537,-1,1.00000,-1,-3.12454,4.11945,1.98372
1673,1,0,0,0.80625,0.13981,0.10764,0.14444,-1,1.00000,-1,-1.27275,-2.23950,9.12557
1673,2,0,0,0.11042,0.15093,0.10347,0.13796,-1,1.00000,-1,-6.90303,-1.56264,3.94709
1679,0,0,0,0.50417,0.32685,0.25556,0.34074,-1,1.00000,-1,-2.19631,-5.60473,-16.54567
1685,0,0,0,0.50208,0.27963,0.26875,0.35833,-1,1.00000,-1,0.35229,-4.01129,-17.60614
1691,0,0,0,0.49861,0.27685,0.27569,0.36759,-1,1.00000,-1,0.29187,-2.59413,-20.50747
1697,0,0,0,0.50347,0.31944,0.26667,0.35556,-1,1.00000,-1,-4.39408,-2.08731,-20.91113
1703,0,0,0,0.50417,0.31944,0.26806,0.35833,-1,1.00000,-1,-3.58933,-1.62848,-17.21937
1709,0,0,0,0.50556,0.31944,0.25833,0.34352,-1,1.00000,-1,-4.26473,-0.96975,-18.07287
1715,0,0,0,0.50347,0.31389,0.26319,0.35093,-1,1.00000,-1,-4.09882,-1.06697,-16.80484
1721,0,0,0,0.50764,0.32315,0.25556,0.34074,-1,1.00000,-1,-1.21136,-3.12808,-18.34780
1727,0,0,0,0.50625,0.32037,0.25833,0.34537,-1,1.00000,-1,-4.26123,-2.63601,-16.85890
1733,0,0,0,0.50764,0.32222,0.25625,0.34167,-1,1.00000,-1,-3.62123,-1.59548,-19.71175
1739,0,0,0,0.50903,0.29630,0.27083,0.36019,-1,1.00000,-1,-4.40857,-1.11552,-13.60088
1745,0,0,0,0.50764,0.31111,0.27153,0.36204,-1,1.00000,-1,-2.74921,-1.46501,-15.77684
1751,0,0,0,0.50417,0.30648,0.27361,0.36481,-1,1.00000,-1,-2.34794,-0.16234,-15.58165
1757,0,0,0,0.50417,0.30370,0.27361,0.36481,-1,1.00000,-1,-2.79507,0.04111,-16.90610
1763,0,0,0,0.51250,0.30370,0.26667,0.35648,-1,1.00000,-1,-3.15577,1.49835,-18.03402
1769,0,0,0,0.50833,0.31019,0.27014,0.36111,-1,1.00000,-1,-1.92881,1.78749,-16.41282
1775,0,0,0,0.51111,0.32500,0.26528,0.35370,-1,1.00000,-1,-3.47142,0.43363,-16.56212
1781,0,0,0,0.51528,0.32963,0.25764,0.34352,-1,1.00000,-1,-2.53965,0.83216,-17.66430
1787,0,0,0,0.50903,0.32315,0.26806,0.35741,-1,1.00000,-1,-4.83415,-0.36865,-17.14027
1793,0,0,0,0.51319,0.33148,0.26042,0.34722,-1,1.00000,-1,-4.00958,-2.37930,-17.74219
1799,0,0,0,0.51181,0.31667,0.26528,0.35370,-1,1.00000,-1,-3.07891,-0.91223,-16.84714
1805,0,0,0,0.51736,0.29167,0.26042,0.34815,-1,1.00000,-1,0.82180,2.04969,-17.18671
1811,0,0,0,0.50347,0.30185,0.27778,0.37037,-1,1.00000,-1,-4.06306,-2.43885,-17.72147
1817,0,0,0,0.51042,0.32130,0.26597,0.35463,-1,1.00000,-1,-2.48285,0.62876,-17.68838
1823,0,0,0,0.50347,0.29537,0.27986,0.37315,-1,1.00000,-1,-0.97413,1.41881,-19.04697
1829,0,0,0,0.50764,0.30741,0.26875,0.35833,-1,1.00000,-1,-2.55256,0.98671,-16.83866
1835,0,0,0,0.50556,0.30000,0.26944,0.35833,-1,1.00000,-1,-2.12951,2.13890,-18.80415
1841,0,0,0,0.50764,0.32500,0.26181,0.35000,-1,1.00000,-1,-2.82703,3.00147,-22.77475
1847,0,0,0,0.50625,0.33148,0.26389,0.35185,-1,1.00000,-1,-5.77286,2.45663,-23.89249
1853,0,0,0,0.51042,0.33704,0.25694,0.34259,-1,1.00000,-1,-2.97747,-0.72813,-20.88824
1859,0,0,0,0.50903,0.32222,0.25972,0.34630,-1,1.00000,-1,-5.17486,3.61555,-23.92285
